obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('1776',)",3722915214,8,3.686310053,3742914149,3742914150,3722915214,0,internal_timestamp,45.27600098,1513926414,32.62779999,0,11.20800018,1025.100995,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1777',)",3722915214,8,3.686310053,3742914149,3742914150,3722915214,0,internal_timestamp,45.26100159,1513926414,32.62770081,0,11.20810032,1025.100833,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1778',)",3722915214,8,3.686300039,3742914149,3742914150,3722915214,0,internal_timestamp,45.24599838,1513926414,32.62770081,0,11.20800018,1025.100783,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1779',)",3722915214,8,3.686280012,3742914149,3742914150,3722915214,0,internal_timestamp,45.23099899,1513926414,32.62779999,0,11.20779991,1025.100828,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1780',)",3722915214,8,3.686239958,3742914149,3742914150,3722915214,0,internal_timestamp,45.21300125,1513926414,32.62770081,0,11.20740032,1025.100741,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1781',)",3722915214,8,3.686170101,3742914149,3742914150,3722915214,0,internal_timestamp,45.20000076,1513926414,32.62720108,0,11.20709991,1025.100347,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1782',)",3722915214,8,3.686089993,3742914149,3742914150,3722915214,0,internal_timestamp,45.18399811,1513926414,32.62680054,0,11.20670033,1025.100035,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1783',)",3722915214,8,3.686000109,3742914149,3742914150,3722915214,0,internal_timestamp,45.16699982,1513926414,32.62630081,0,11.20629978,1025.099642,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1784',)",3722915214,8,3.685909987,3742914149,3742914150,3722915214,0,internal_timestamp,45.15299988,1513926414,32.62580109,0,11.20590019,1025.099261,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1785',)",3722915214,8,3.685839891,3742914149,3742914150,3722915214,0,internal_timestamp,45.13800049,1513926414,32.62540054,0,11.20549965,1025.098954,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1786',)",3722915214,8,3.685790062,3742914149,3742914150,3722915214,0,internal_timestamp,45.11899948,1513926414,32.625,0,11.20540047,1025.098574,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1787',)",3722915214,8,3.685770035,3742914149,3742914150,3722915214,0,internal_timestamp,45.10599899,1513926414,32.62450027,0,11.20580006,1025.098055,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1788',)",3722915214,8,3.685800076,3742914149,3742914150,3722915214,0,internal_timestamp,45.09000015,1513926414,32.62409973,0,11.20660019,1025.097529,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1789',)",3722915214,8,3.685879946,3742914149,3742914150,3722915214,0,internal_timestamp,45.07400131,1513926414,32.62369919,0,11.20790005,1025.096912,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1790',)",3722915215,8,3.685980082,3742914149,3742914150,3722915215,0,internal_timestamp,45.06000137,1513926415,32.62340164,0,11.20940018,1025.096349,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1791',)",3722915215,8,3.686069965,3742914149,3742914150,3722915215,0,internal_timestamp,45.04299927,1513926415,32.62319946,0,11.2105999,1025.0959,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1792',)",3722915215,8,3.686130047,3742914149,3742914150,3722915215,0,internal_timestamp,45.02899933,1513926415,32.62310028,0,11.21140003,1025.095617,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1793',)",3722915215,8,3.68614006,3742914149,3742914150,3722915215,0,internal_timestamp,45.01399994,1513926415,32.6228981,0,11.21179962,1025.09532,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1794',)",3722915215,8,3.686130047,3742914149,3742914150,3722915215,0,internal_timestamp,45,1513926415,32.62269974,0,11.21189976,1025.095085,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1795',)",3722915215,8,3.686089993,3742914149,3742914150,3722915215,0,internal_timestamp,44.98500061,1513926415,32.62220001,0,11.21189976,1025.094629,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1796',)",3722915215,8,3.686029911,3742914149,3742914150,3722915215,0,internal_timestamp,44.96900177,1513926415,32.6216011,0,11.21210003,1025.094055,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1797',)",3722915215,8,3.685980082,3742914149,3742914150,3722915215,0,internal_timestamp,44.95500183,1513926415,32.6208992,0,11.2123003,1025.09341,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1798',)",3722915215,8,3.685950041,3742914149,3742914150,3722915215,0,internal_timestamp,44.93700027,1513926415,32.62030029,0,11.21259975,1025.09281,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1799',)",3722915215,8,3.68592,3742914149,3742914150,3722915215,0,internal_timestamp,44.92200089,1513926415,32.61980057,0,11.21280003,1025.092317,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1800',)",3722915215,8,3.68592,3742914149,3742914150,3722915215,0,internal_timestamp,44.9070015,1513926415,32.61959839,0,11.21310043,1025.092039,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1801',)",3722915215,8,3.68592,3742914149,3742914150,3722915215,0,internal_timestamp,44.89400101,1513926415,32.61930084,0,11.21339989,1025.091695,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1802',)",3722915215,8,3.685960054,3742914149,3742914150,3722915215,0,internal_timestamp,44.88100052,1513926415,32.6189003,0,11.21430016,1025.091164,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1803',)",3722915215,8,3.686049938,3742914149,3742914150,3722915215,0,internal_timestamp,44.86700058,1513926415,32.61859894,0,11.21570015,1025.090615,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1804',)",3722915215,8,3.686229944,3742914149,3742914150,3722915215,0,internal_timestamp,44.85100174,1513926415,32.61869812,0,11.21759987,1025.09028,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1805',)",3722915215,8,3.686439991,3742914149,3742914150,3722915215,0,internal_timestamp,44.83300018,1513926415,32.6189003,0,11.2198,1025.089962,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1806',)",3722915216,8,3.686660051,3742914149,3742914150,3722915216,0,internal_timestamp,44.81800079,1513926416,32.61909866,1,11.22200012,1025.089654,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1807',)",3722915216,8,3.686860085,3742914149,3742914150,3722915216,0,internal_timestamp,44.8030014,1513926416,32.61909866,0,11.22410011,1025.089211,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1808',)",3722915216,8,3.687040091,3742914149,3742914150,3722915216,0,internal_timestamp,44.79100037,1513926416,32.61880112,0,11.22649956,1025.088495,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1809',)",3722915216,8,3.68723011,3742914149,3742914150,3722915216,0,internal_timestamp,44.77500153,1513926416,32.61819839,0,11.22929955,1025.087453,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1810',)",3722915216,8,3.687469959,3742914149,3742914150,3722915216,0,internal_timestamp,44.75999832,1513926416,32.61769867,0,11.23260021,1025.086405,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1811',)",3722915216,8,3.687740088,3742914149,3742914150,3722915216,0,internal_timestamp,44.74399948,1513926416,32.61729813,0,11.23600006,1025.085412,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1812',)",3722915216,8,3.688009977,3742914149,3742914150,3722915216,0,internal_timestamp,44.72999954,1513926416,32.61729813,0,11.23910046,1025.084793,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1813',)",3722915216,8,3.688250065,3742914149,3742914150,3722915216,0,internal_timestamp,44.7159996,1513926416,32.61750031,0,11.2414999,1025.084457,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1814',)",3722915216,8,3.688450098,3742914149,3742914150,3722915216,0,internal_timestamp,44.70399857,1513926416,32.61769867,0,11.24339962,1025.084216,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1815',)",3722915216,8,3.68862009,3742914149,3742914150,3722915216,0,internal_timestamp,44.68600082,1513926416,32.61769867,0,11.24530029,1025.083794,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1816',)",3722915216,8,3.68881011,3742914149,3742914150,3722915216,0,internal_timestamp,44.67499924,1513926416,32.61769867,0,11.24740028,1025.083368,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1817',)",3722915216,8,3.689029932,3742914149,3742914150,3722915216,0,internal_timestamp,44.66199875,1513926416,32.61769867,0,11.24989986,1025.082861,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1818',)",3722915216,8,3.689290047,3742914149,3742914150,3722915216,0,internal_timestamp,44.65100098,1513926416,32.61809921,0,11.2524004,1025.082674,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1819',)",3722915216,8,3.689539909,3742914149,3742914150,3722915216,0,internal_timestamp,44.63100052,1513926416,32.61830139,0,11.25489998,1025.082292,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1820',)",3722915216,8,3.689769983,3742914149,3742914150,3722915216,0,internal_timestamp,44.61700058,1513926416,32.61830139,0,11.25749969,1025.081762,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1821',)",3722915216,8,3.689970016,3742914149,3742914150,3722915216,0,internal_timestamp,44.60300064,1513926416,32.61800003,0,11.26019955,1025.08098,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1822',)",3722915217,8,3.690109968,3742914149,3742914150,3722915217,0,internal_timestamp,44.58499908,1513926417,32.61740112,0,11.26239967,1025.080039,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1823',)",3722915217,8,3.690229893,3742914149,3742914150,3722915217,0,internal_timestamp,44.57300186,1513926417,32.6167984,1,11.26420021,1025.079193,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1824',)",3722915217,8,3.690299988,3742914149,3742914150,3722915217,0,internal_timestamp,44.56200027,1513926417,32.6169014,1,11.26500034,1025.079079,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1825',)",3722915217,8,3.690320015,3742914149,3742914150,3722915217,0,internal_timestamp,44.54600143,1513926417,32.61719894,0,11.26490021,1025.079256,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1826',)",3722915217,8,3.690340042,3742914149,3742914150,3722915217,0,internal_timestamp,44.52999878,1513926417,32.61759949,0,11.26469994,1025.079531,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1827',)",3722915217,8,3.690380096,3742914149,3742914150,3722915217,0,internal_timestamp,44.51699829,1513926417,32.61780167,0,11.26490021,1025.079594,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1828',)",3722915217,8,3.690449953,3742914149,3742914150,3722915217,0,internal_timestamp,44.50500107,1513926417,32.61750031,0,11.26599979,1025.079108,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1829',)",3722915217,8,3.690609932,3742914149,3742914150,3722915217,0,internal_timestamp,44.49300003,1513926417,32.6167984,0,11.26869965,1025.078023,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1830',)",3722915217,8,3.690900087,3742914149,3742914150,3722915217,0,internal_timestamp,44.47800064,1513926417,32.61629868,0,11.2723999,1025.076903,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1831',)",3722915217,8,3.691230059,3742914149,3742914150,3722915217,0,internal_timestamp,44.46099854,1513926417,32.61629868,0,11.27610016,1025.076161,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1832',)",3722915217,8,3.691529989,3742914149,3742914150,3722915217,0,internal_timestamp,44.44800186,1513926417,32.6167984,0,11.27880001,1025.076006,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1833',)",3722915217,8,3.691720009,3742914149,3742914150,3722915217,0,internal_timestamp,44.43299866,1513926417,32.61719894,0,11.28040028,1025.075962,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1834',)",3722915217,8,3.691809893,3742914149,3742914150,3722915217,0,internal_timestamp,44.42100143,1513926417,32.61729813,0,11.28139973,1025.075805,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1835',)",3722915217,8,3.691859961,3742914149,3742914150,3722915217,0,internal_timestamp,44.4070015,1513926417,32.61650085,0,11.28289986,1025.074853,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1836',)",3722915217,8,3.691979885,3742914149,3742914150,3722915217,0,internal_timestamp,44.39300156,1513926417,32.61569977,0,11.28509998,1025.073772,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1837',)",3722915217,8,3.692150116,3742914149,3742914150,3722915217,0,internal_timestamp,44.37599945,1513926417,32.61539841,0,11.28740025,1025.073047,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1838',)",3722915218,8,3.692290068,3742914149,3742914150,3722915218,0,internal_timestamp,44.36299896,1513926418,32.61529922,0,11.28899956,1025.072624,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1839',)",3722915218,8,3.692389965,3742914149,3742914150,3722915218,0,internal_timestamp,44.34999847,1513926418,32.6155014,0,11.28989983,1025.07256,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1840',)",3722915218,8,3.69246006,3742914149,3742914150,3722915218,0,internal_timestamp,44.33200073,1513926418,32.61560059,0,11.29059982,1025.07243,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1841',)",3722915218,8,3.692519903,3742914149,3742914150,3722915218,0,internal_timestamp,44.32099915,1513926418,32.6155014,0,11.29139996,1025.07216,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1842',)",3722915218,8,3.692579985,3742914149,3742914150,3722915218,0,internal_timestamp,44.30599976,1513926418,32.61520004,0,11.29240036,1025.071678,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1843',)",3722915218,8,3.692640066,3742914149,3742914150,3722915218,0,internal_timestamp,44.29700089,1513926418,32.61500168,0,11.29319954,1025.071339,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1844',)",3722915218,8,3.692679882,3742914149,3742914150,3722915218,0,internal_timestamp,44.2840004,1513926418,32.61510086,0,11.29360008,1025.071286,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1845',)",3722915218,8,3.692709923,3742914149,3742914150,3722915218,0,internal_timestamp,44.26699829,1513926418,32.61539841,0,11.29360008,1025.07144,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1846',)",3722915218,8,3.69272995,3742914149,3742914150,3722915218,0,internal_timestamp,44.24900055,1513926418,32.6155014,0,11.29370022,1025.071421,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1847',)",3722915218,8,3.692759991,3742914149,3742914150,3722915218,0,internal_timestamp,44.23799896,1513926418,32.6155014,0,11.29409981,1025.071299,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1848',)",3722915218,8,3.692810059,3742914149,3742914150,3722915218,0,internal_timestamp,44.22399902,1513926418,32.61529922,0,11.2947998,1025.070953,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1849',)",3722915218,8,3.692850113,3742914149,3742914150,3722915218,0,internal_timestamp,44.20999908,1513926418,32.61500168,0,11.29580021,1025.070479,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1850',)",3722915218,8,3.692909956,3742914149,3742914150,3722915218,0,internal_timestamp,44.19499969,1513926418,32.6147995,0,11.29660034,1025.07011,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1851',)",3722915218,8,3.69295001,3742914149,3742914150,3722915218,0,internal_timestamp,44.18000031,1513926418,32.61470032,0,11.29710007,1025.069875,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1852',)",3722915218,8,3.692980051,3742914149,3742914150,3722915218,0,internal_timestamp,44.16699982,1513926418,32.61470032,0,11.29749966,1025.069744,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1853',)",3722915218,8,3.693000078,3742914149,3742914150,3722915218,0,internal_timestamp,44.15200043,1513926418,32.61470032,0,11.29769993,1025.069641,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1854',)",3722915219,8,3.693020105,3742914149,3742914150,3722915219,0,internal_timestamp,44.13999939,1513926419,32.61460114,0,11.29800034,1025.069455,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1855',)",3722915219,8,3.693039894,3742914149,3742914150,3722915219,0,internal_timestamp,44.12200165,1513926419,32.61460114,0,11.29829979,1025.06932,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1856',)",3722915219,8,3.693049908,3742914149,3742914150,3722915219,0,internal_timestamp,44.10900116,1513926419,32.61449814,0,11.29850006,1025.069145,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1857',)",3722915219,8,3.693059921,3742914149,3742914150,3722915219,0,internal_timestamp,44.09500122,1513926419,32.61429977,0,11.29880047,1025.068874,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1858',)",3722915219,8,3.693069935,3742914149,3742914150,3722915219,0,internal_timestamp,44.08300018,1513926419,32.61420059,0,11.29909992,1025.068689,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1859',)",3722915219,8,3.693079948,3742914149,3742914150,3722915219,0,internal_timestamp,44.07099915,1513926419,32.61410141,0,11.29940033,1025.068503,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1860',)",3722915219,8,3.693099976,3742914149,3742914150,3722915219,0,internal_timestamp,44.05400085,1513926419,32.61399841,0,11.29969978,1025.068293,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1861',)",3722915219,8,3.69314003,3742914149,3742914150,3722915219,0,internal_timestamp,44.03900146,1513926419,32.61389923,0,11.30020046,1025.068058,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1862',)",3722915219,8,3.693160057,3742914149,3742914150,3722915219,0,internal_timestamp,44.02299881,1513926419,32.61360168,0,11.30080032,1025.067646,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1863',)",3722915219,8,3.693180084,3742914149,3742914150,3722915219,0,internal_timestamp,44.00799942,1513926419,32.61309814,0,11.30150032,1025.067061,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1864',)",3722915219,8,3.693190098,3742914149,3742914150,3722915219,0,internal_timestamp,43.99700165,1513926419,32.61270142,0,11.30220032,1025.066577,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1865',)",3722915219,8,3.693209887,3742914149,3742914150,3722915219,0,internal_timestamp,43.97999954,1513926419,32.61230087,0,11.30280018,1025.066081,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1866',)",3722915219,8,3.693229914,3742914149,3742914150,3722915219,0,internal_timestamp,43.9640007,1513926419,32.61199951,0,11.3032999,1025.065685,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1867',)",3722915219,8,3.693249941,3742914149,3742914150,3722915219,0,internal_timestamp,43.94800186,1513926419,32.61190033,0,11.30379963,1025.065446,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1868',)",3722915219,8,3.693269968,3742914149,3742914150,3722915219,0,internal_timestamp,43.93600082,1513926419,32.61180115,0,11.30410004,1025.06526,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1869',)",3722915219,8,3.693259954,3742914149,3742914150,3722915219,0,internal_timestamp,43.91999817,1513926419,32.61159897,0,11.30430031,1025.064995,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
